ABCB4	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_T_lymphoblastic_leukemia)	Reactome
ABCB4	Acute_myeloid_leukemia_(AML)	Reactome
ABCB4	Adult_T-cell_leukemia	Reactome
ABCB4	Alveolar_rhabdomyosarcoma	Reactome
ABCB4	Alveolar_soft_part_sarcoma	Reactome
ABCB4	Bladder_cancer	Reactome
ABCB4	Breast_cancer	Reactome
ABCB4	Burkitt_lymphoma	Reactome
ABCB4	Cancer_of_the_anal_canal	Reactome
ABCB4	Carcinoid	Reactome
ABCB4	Cervical_cancer	Reactome
ABCB4	Clear_cell_sarcoma_of_soft_tissue	Reactome
ABCB4	Colorectal_cancer	Reactome
ABCB4	Esophageal_cancer	Reactome
ABCB4	Ewing's_sarcoma	Reactome
ABCB4	Extraskeletal_myxoid_chondrosarcoma	Reactome
ABCB4	Glioma	Reactome
ABCB4	Hairy-cell_leukemia	Reactome
ABCB4	Hepatocellular_carcinoma	Reactome
ABCB4	Hodgkin_lymphoma	Reactome
ABCB4	Kaposi's_sarcoma	Reactome
ABCB4	Lymphoplasmacytic_lymphoma	Reactome
ABCB4	Multiple_myeloma	Reactome
ABCB4	Myxoid_liposarcoma	Reactome
ABCB4	Nasopharyngeal_cancer	Reactome
ABCB4	Neuroblastoma	Reactome
ABCB4	Non-small_cell_lung_cancer	Reactome
ABCB4	Ovarian_cancer	Reactome
ABCB4	Penile_cancer	Reactome
ABCB4	Prostate_cancer	Reactome
ABCB4	Renal_cell_carcinoma	Reactome
ABCB4	Small_cell_lung_cancer	Reactome
ABCB4	Synovial_sarcoma	Reactome
ABCB4	Thyroid_cancer	Reactome
ABCC1	Bladder_cancer	Pathway
ABCC1	Breast_cancer	Pathway
ABCC1	Colorectal_cancer	Pathway
ABCC1	Esophageal_cancer	Pathway
ABCC1	Glioma	Pathway
ABCC1	Hepatocellular_carcinoma	Pathway
ABCC1	Non-small_cell_lung_cancer	Pathway
ABCC1	Ovarian_cancer	Pathway
ABCC1	Prostate_cancer	Pathway
ABCC1	Small_cell_lung_cancer	Pathway
ABCC5	Bladder_cancer	Reactome
ABCC5	Breast_cancer	Reactome
ABCC5	Colorectal_cancer	Reactome
ABCC5	Esophageal_cancer	Reactome
ABCC5	Glioma	Reactome
ABCC5	Hepatocellular_carcinoma	Reactome
ABCC5	Non-small_cell_lung_cancer	Reactome
ABCC5	Ovarian_cancer	Reactome
ABCC5	Prostate_cancer	Reactome
ABCC5	Small_cell_lung_cancer	Reactome
ABCC8	Adult_T-cell_leukemia	Reactome
ABCC8	Burkitt_lymphoma	Reactome
ABCC8	Cancer_of_the_anal_canal	Reactome
ABCC8	Cervical_cancer	Reactome
ABCC8	Hepatocellular_carcinoma	Reactome
ABCC8	Hodgkin_lymphoma	Reactome
ABCC8	Kaposi's_sarcoma	Reactome
ABCC8	Nasopharyngeal_cancer	Reactome
ABCC8	Penile_cancer	Reactome
ABHD5	Adult_T-cell_leukemia	Reactome
ABHD5	Burkitt_lymphoma	Reactome
ABHD5	Cancer_of_the_anal_canal	Reactome
ABHD5	Cervical_cancer	Reactome
ABHD5	Hepatocellular_carcinoma	Reactome
ABHD5	Hodgkin_lymphoma	Reactome
ABHD5	Kaposi's_sarcoma	Reactome
ABHD5	Nasopharyngeal_cancer	Reactome
ABHD5	Penile_cancer	Reactome
ABI1	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_B_lymphoblastic_leukemia)	Reactome
ABI1	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_T_lymphoblastic_leukemia)	Reactome
ABI1	Acute_myeloid_leukemia_(AML)	Reactome
ABI1	Adult_T-cell_leukemia	Reactome
ABI1	Alveolar_rhabdomyosarcoma	Reactome
ABI1	Alveolar_soft_part_sarcoma	Reactome
ABI1	Bladder_cancer	Reactome
ABI1	Breast_cancer	Reactome
ABI1	Burkitt_lymphoma	Reactome
ABI1	Cancer_of_the_anal_canal	Reactome
ABI1	Carcinoid	Reactome
ABI1	Cervical_cancer	Reactome
ABI1	Chronic_myeloid_leukemia_(CML)	Reactome
ABI1	Clear_cell_sarcoma_of_soft_tissue	Reactome
ABI1	Colorectal_cancer	Reactome
ABI1	Endometrial_cancer	Reactome
ABI1	Esophageal_cancer	Reactome
ABI1	Ewing's_sarcoma	Reactome
ABI1	Extraskeletal_myxoid_chondrosarcoma	Reactome
ABI1	Glioma	Reactome
ABI1	Hairy-cell_leukemia	Reactome
ABI1	Hepatocellular_carcinoma	Reactome
ABI1	Hodgkin_lymphoma	Reactome
ABI1	Kaposi's_sarcoma	Reactome
ABI1	Lymphoplasmacytic_lymphoma	Reactome
ABI1	Malignant_melanoma	Reactome
ABI1	Multiple_myeloma	Reactome
ABI1	Myxoid_liposarcoma	Reactome
ABI1	Nasopharyngeal_cancer	Reactome
ABI1	Neuroblastoma	Reactome
ABI1	Non-small_cell_lung_cancer	Reactome
ABI1	Ovarian_cancer	Reactome
ABI1	Pancreatic_cancer	Reactome
ABI1	Penile_cancer	Reactome
ABI1	Prostate_cancer	Reactome
ABI1	Renal_cell_carcinoma	Reactome
ABI1	Small_cell_lung_cancer	Reactome
ABI1	Synovial_sarcoma	Reactome
ABI1	Thyroid_cancer	Reactome
ABL1	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_B_lymphoblastic_leukemia)	Reactome
ABL1	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_T_lymphoblastic_leukemia)	Reactome
ABL1	Acute_myeloid_leukemia_(AML)	Reactome
ABL1	Adult_T-cell_leukemia	Reactome
ABL1	Alveolar_rhabdomyosarcoma	Reactome
ABL1	Alveolar_soft_part_sarcoma	Reactome
ABL1	Basal_cell_carcinoma	Reactome
ABL1	Bladder_cancer	Pathway
ABL1	Breast_cancer	Pathway
ABL1	Burkitt_lymphoma	Reactome
ABL1	Cancer_of_the_anal_canal	Reactome
ABL1	Carcinoid	Reactome
ABL1	Cervical_cancer	Reactome
ABL1	Chronic_myeloid_leukemia_(CML)	Pathway
ABL1	Clear_cell_sarcoma_of_soft_tissue	Reactome
ABL1	Colorectal_cancer	Pathway
ABL1	Endometrial_cancer	Reactome
ABL1	Esophageal_cancer	Pathway
ABL1	Ewing's_sarcoma	Reactome
ABL1	Extraskeletal_myxoid_chondrosarcoma	Reactome
ABL1	Glioma	Pathway
ABL1	Hairy-cell_leukemia	Reactome
ABL1	Hepatocellular_carcinoma	Pathway
ABL1	Hodgkin_lymphoma	Reactome
ABL1	Kaposi's_sarcoma	Reactome
ABL1	Lymphoplasmacytic_lymphoma	Reactome
ABL1	Malignant_melanoma	Reactome
ABL1	Multiple_myeloma	Reactome
ABL1	Myxoid_liposarcoma	Reactome
ABL1	Nasopharyngeal_cancer	Reactome
ABL1	Neuroblastoma	Reactome
ABL1	Non-small_cell_lung_cancer	Pathway
ABL1	Ovarian_cancer	Pathway
ABL1	Pancreatic_cancer	Reactome
ABL1	Penile_cancer	Reactome
ABL1	Prostate_cancer	Pathway
ABL1	Renal_cell_carcinoma	Reactome
ABL1	Small_cell_lung_cancer	Pathway
ABL1	Synovial_sarcoma	Reactome
ABL1	Thyroid_cancer	Reactome
ABLIM1	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_B_lymphoblastic_leukemia)	Reactome
ABLIM1	Acute_lymphoblastic_leukemia_(ALL)_(Precursor_T_lymphoblastic_leukemia)	Reactome
ABLIM1	Acute_myeloid_leukemia_(AML)	Reactome
ABLIM1	Adult_T-cell_leukemia	Reactome
ABLIM1	Alveolar_rhabdomyosarcoma	Reactome
ABLIM1	Alveolar_soft_part_sarcoma	Reactome
ABLIM1	Burkitt_lymphoma	Reactome
ABLIM1	Cancer_of_the_anal_canal	Reactome
ABLIM1	Carcinoid	Reactome
ABLIM1	Cervical_cancer	Reactome
ABLIM1	Clear_cell_sarcoma_of_soft_tissue	Reactome
ABLIM1	Colorectal_cancer	Reactome
ABLIM1	Ewing's_sarcoma	Reactome
ABLIM1	Extraskeletal_myxoid_chondrosarcoma	Reactome
ABLIM1	Hairy-cell_leukemia	Reactome
